summary_metric,value
total_files_processed,212
avg_noise_reduction_pct,21.83
avg_spectral_sparsity_pct,87.84
peak_in_target_band_pct,85.8
avg_target_band_retention_pct,77.59
avg_machine_band_suppression_pct,83.17
avg_target_machine_gain_db,9.19
avg_target_band_similarity,0.965
avg_core_rumble_retention_pct,77.14

detailed_clip_metrics
clip,call_type,selected_preset,candidate_score,has_safe_noise,has_context,reduction_pct,sparsity_pct,peak_freq_hz,peak_in_target_band,target_band_retention_pct,machine_band_suppression_pct,target_machine_ratio_gain_db,target_band_cosine_similarity,core_rumble_retention_pct,target_band_low_hz,target_band_high_hz,noise_reference_match_reduction_db,context_elephant_band_energy
call_124.wav,rumble,rumble_preserve,55.66407315615284,1,1,27.267984715541804,88.67421602787456,30.575035063113603,1,64.03449382998791,99.5315143673871,21.357177043233843,0.9585219621658325,64.03449382998791,10.0,150.0,23.29303723394372,1699023.625
call_15.wav,rumble,rumble_aggressive,55.38145170069623,1,1,20.34301383553274,94.3739837398374,30.04640371229698,1,64.2344728832972,99.50819431847147,21.15974623025177,0.94929438829422,64.2344728832972,10.0,150.0,23.082064584312967,2563928.75
call_130.wav,rumble,rumble_preserve,59.78964402448587,1,1,51.375468049507276,89.8380487804878,38.83495145631068,1,87.50814543216275,99.29572017407081,20.94303231677121,0.9139156937599182,87.50814543216275,10.0,150.0,21.5225475177942,5894.39990234375
call_21.wav,rumble,rumble_aggressive,58.34116464965366,1,1,11.316623568786966,95.98373983739837,24.398285525881967,1,79.27704105593321,99.35695701167772,20.909074250389743,0.942224383354187,79.27704105593321,10.0,150.0,21.917599929091555,10488.6982421875
call_146.wav,rumble,rumble_aggressive,59.02203993183171,1,1,12.875990271015036,96.27602617489589,44.47852760736196,1,83.70632654525103,99.24969275462739,20.475191430652124,0.952246904373169,83.70632654525103,10.0,150.0,21.247608597450967,14408.7041015625
call_27.wav,rumble,rumble_aggressive,57.714088850615916,1,1,13.520370381414725,94.69079464988198,15.240030480060959,1,77.5431634354172,99.29014352645096,20.383729671748263,0.9622045159339905,77.5431634354172,10.0,150.0,21.488294527512323,1152.111083984375
call_189.wav,rumble,rumble_aggressive,59.45528635796286,1,1,14.6688919926935,96.97334089619966,37.965352008846295,1,85.99784887077935,99.20859306880621,20.36087738516948,0.9553487300872803,85.99784887077935,10.0,150.0,21.016001504737815,405910.53125
call_81.wav,rumble,rumble_aggressive,55.50010006856732,1,1,16.96224661725375,96.6829268292683,26.801253045596933,1,69.51076885514503,99.31919286245015,20.09027992022179,0.9512465000152588,69.51076885514503,10.0,150.0,21.669758997763857,98027.9375
call_147.wav,rumble,rumble_aggressive,58.562576286598,1,1,11.70249211177483,96.85714285714285,49.64936886395512,1,84.31760223231429,99.12743049999685,19.85118219381192,0.9543944001197815,84.31760223231429,10.0,150.0,20.591999715136826,23698.17578125
call_74.wav,rumble,rumble_aggressive,62.03178820623869,1,1,0.3897322317227725,96.23212783851976,26.748599313211635,1,100.01157476826788,98.87109801286506,19.47394028169485,0.9825215339660645,100.01157476826788,10.0,150.0,19.473437624986158,1063773.625
call_62.wav,rumble,rumble_preserve,61.42418691160044,0,1,14.376402513983056,85.86083213773314,31.55452436194895,1,97.58541407836573,98.87592902951697,19.385911771238636,0.983534574508667,97.58541407836573,10.0,150.0,,2899230.75
call_197.wav,rumble,rumble_preserve,53.75705661065878,0,1,20.089077180538894,86.06581494386373,46.10373340015033,1,71.42750402026456,98.73691401583817,17.52432558284425,0.9799057245254517,71.42750402026456,10.0,150.0,,147146.609375
call_190.wav,rumble,rumble_preserve,41.64389791213003,1,1,55.54252792348397,85.62540266912103,1.7899761336515514,0,42.46777567594629,99.23866787949723,17.464853616456818,0.9311524033546448,42.46777567594629,10.0,150.0,21.184258469926604,129094.9921875
call_95.wav,rumble,rumble_aggressive,57.07574245881446,1,1,4.880050727245222,94.87283921382902,24.908312958435204,1,91.7176446262943,98.03589342250454,16.692878431824088,0.9574987292289734,91.7176446262943,10.0,150.0,17.06834949969447,297874.78125
call_143.wav,rumble,rumble_conservative,58.81015864152061,1,1,16.95799404740408,94.04878048780488,28.19107282693814,1,99.17032929714318,97.81339758012614,16.566119309247252,0.9733262062072754,99.17032929714318,10.0,150.0,16.602301756050515,1942159.625
call_93.wav,rumble,rumble_aggressive,55.95232135489471,1,1,7.5431103076443184,93.41906873614191,27.334851936218676,1,86.75580349548243,98.08646808356991,16.564628260319417,0.9643868803977966,86.75580349548243,10.0,150.0,17.181642896380744,144444.53125
call_44.wav,rumble,rumble_aggressive,53.15707122931362,1,1,14.810243678511004,95.16018457481871,15.161221439248346,1,74.35694070721728,98.28919298239173,16.381204901090932,0.9726670980453491,74.35694070721728,10.0,150.0,17.667989769665468,38957.03125
call_78.wav,rumble,rumble_aggressive,57.118203995429056,1,1,4.482928933700192,96.30332594235034,27.75368603642671,1,92.03593280223275,97.8757731591154,16.36756526224474,0.978766679763794,92.03593280223275,10.0,150.0,16.727991078899233,639620.1875
call_195.wav,rumble,rumble_preserve,50.3016981736573,1,1,20.586066210611776,88.07450110864745,56.6628701594533,1,65.9890511048242,98.20516949964927,15.654484423500639,0.9521158933639526,65.9890511048242,10.0,150.0,17.45976558917501,3101827.0
call_206.wav,rumble,rumble_preserve,57.19729183229642,0,1,14.30655998375,84.99585826046939,35.79952267303103,1,100.21663728168961,96.52723136551784,14.60263975753723,0.9819279909133911,100.21663728168961,10.0,150.0,,768714.5
call_144.wav,rumble,rumble_preserve,54.95718615270793,1,1,36.5073148956231,89.60867208672086,29.580650774317036,1,92.00168243494221,96.78799738749437,14.570198795188372,0.9533298015594482,92.00168243494221,10.0,150.0,14.932241101566444,1211911.125
call_98.wav,rumble,rumble_aggressive,54.529257670837,1,1,5.887537405232813,95.26829268292683,25.60544904137235,1,89.48854950320462,96.82469702001288,14.499822978023218,0.9672824144363403,89.48854950320462,10.0,150.0,14.982148290306815,582973.0
call_138.wav,rumble,rumble_aggressive,57.107127119548935,1,1,2.94438371570952,93.8159645232816,31.44199494036863,1,100.03747498597319,96.35933507663607,14.389820117866464,0.9935044646263123,100.03747498597319,10.0,150.0,14.3881929047846,883523.6875
call_198.wav,roar,roar_preserve,43.8651359797085,1,1,48.40947223951994,81.91929046563193,42.995444191343964,1,40.77789462922843,98.49658692215695,14.333464755569928,0.9828953146934509,32.236796787788855,40.0,300.0,18.229216762461153,116280.515625
call_87.wav,rumble,rumble_preserve,54.24669173834657,1,1,23.825965046158025,87.71196283391406,34.21052631578947,1,90.13913917399783,96.57772391650198,14.205983640246796,0.9578641057014465,90.13913917399783,10.0,150.0,14.65684957768839,50711.40234375
call_75.wav,rumble,rumble_aggressive,55.52356150588297,1,1,2.5252173608625195,96.07859078590786,28.404952658412235,1,95.97190387679628,96.07255015508048,13.88033462724621,0.9806720018386841,95.97190387679628,10.0,150.0,14.058893523640588,1360610.75
call_122.wav,rumble,rumble_preserve,20.920774167635855,1,1,61.485134449233804,85.26016260162602,19.142919295192517,1,17.79672879560049,99.25605214551908,13.787976866564392,0.9335693120956421,17.79672879560049,10.0,150.0,21.284575043800004,329837.90625
call_118.wav,rumble,rumble_preserve,47.933542896767825,1,1,21.387118760007418,89.87849223946785,33.60865850185132,1,64.390623931306,97.18521767104747,13.593778174452527,0.9552733898162842,64.390623931306,10.0,150.0,15.505551841125563,13281.609375
call_20.wav,rumble,rumble_preserve,50.85966651269344,1,1,13.813311979699295,90.93457220286489,26.0586319218241,1,76.07182050748577,96.6019710321207,13.499967327989012,0.9874213337898254,76.07182050748577,10.0,150.0,14.687729231313057,52947.0703125
call_14.wav,rumble,rumble_aggressive,54.68714586802384,1,1,3.9452958766626023,93.88617886178862,27.497389488339714,1,95.45564741584789,95.57681611172626,13.340666325445689,0.9675883650779724,95.45564741584789,10.0,150.0,13.542650050114691,163392.0625
call_47.wav,rumble,rumble_aggressive,52.39919580757213,1,1,9.049187575992047,94.80456931151589,33.03659742828882,1,85.92581707244702,95.82702639012048,13.136780323369932,0.9684811234474182,85.92581707244702,10.0,150.0,13.795543617823956,56229.05859375
call_59.wav,rumble,rumble_preserve,53.04895053811245,1,1,6.097989327805021,89.46620209059233,27.167760923703874,1,89.94373051697534,95.43578324875692,12.946046358992437,0.9653773903846741,89.94373051697534,10.0,150.0,13.406337394436386,214871.0625
call_94.wav,rumble,rumble_aggressive,52.21228528275776,1,1,7.452759472156744,95.29268292682926,23.984249149812065,1,87.00273434179658,95.56404858192279,12.925461207687942,0.9533016085624695,87.00273434179658,10.0,150.0,13.530132188295658,124720.4609375
call_116.wav,rumble,rumble_aggressive,55.10035891265377,1,1,0.8964940141384603,94.48144220572641,25.054466230936818,1,100.04563433554215,94.42707929534286,12.541152785340788,0.9837202429771423,100.04563433554215,10.0,150.0,12.539171363399653,509704.8125
call_211.wav,rumble,rumble_preserve,44.57225421098764,1,1,41.648735543243745,84.70473457675753,34.457342915054355,1,58.9142417089282,96.46803879985998,12.222043681545955,0.899219810962677,58.9142417089282,10.0,150.0,14.519840759488318,27604.755859375
call_17.wav,rumble,rumble_conservative,54.38687898156985,1,1,17.49189809510402,93.56252419667054,27.81257830117765,1,100.00857605092949,93.80876026832229,12.082596230158288,0.9678604006767273,100.00857605092949,10.0,150.0,12.082223792968747,80223.0
call_64.wav,rumble,rumble_aggressive,52.47461106380683,1,1,4.089300886454694,94.77018206801786,27.8576166261331,1,92.76462808602672,93.64267102601696,11.64107722197138,0.9771149158477783,92.76462808602672,10.0,150.0,11.967253144640104,1678981.0
call_90.wav,rumble,rumble_balanced,51.876269184982455,1,1,5.0150011254116444,92.08581752484191,24.475524475524477,1,90.97235993169987,93.38738565404641,11.385362660051157,0.9815351366996765,90.97235993169987,10.0,150.0,11.796268050305077,615303.0625
call_31.wav,rumble,rumble_aggressive,49.580303199286476,1,1,11.048919463759555,95.01606186793575,33.17990026850786,1,82.30989396352616,93.78306670619024,11.218758346863707,0.9644318222999573,82.30989396352616,10.0,150.0,12.0642379248137,1840.332275390625
call_57.wav,rumble,rumble_preserve,44.86020624474744,1,1,27.073218309630487,90.92953929539296,28.117715617715618,1,61.76917018159869,95.20352205746077,11.098493153550606,0.9551782608032227,61.76917018159869,10.0,150.0,13.190775483701826,136334.203125
call_108.wav,rumble,rumble_conservative,53.51234850436177,1,1,25.51637674541506,94.18675958188153,27.620556939098936,1,100.03093082818724,92.18346567144657,11.07120070553983,0.9819288849830627,100.03093082818724,10.0,150.0,11.06985760444503,132063.515625
call_24.wav,rumble,rumble_conservative,53.50777591811244,1,1,4.750731288851517,89.06290115532734,83.19513543394142,1,100.05257845503192,92.10389029349533,11.02815111641026,0.9845644235610962,100.05257845503192,10.0,150.0,11.025868263213411,6045.74609375
call_53.wav,rumble,rumble_preserve,52.629758906116145,1,1,2.7462438247474408,90.73995190656132,28.963077603360603,1,97.19903337897374,92.15497545732713,10.930676394050582,0.9735068678855896,97.19903337897374,10.0,150.0,11.054056934115533,96993.3203125
call_67.wav,rumble,rumble_preserve,51.48967255391737,1,1,5.373970268573602,89.02634146341464,30.540328895849647,1,91.60759481216127,92.54458072394364,10.894594085218781,0.9814017415046692,91.60759481216127,10.0,150.0,11.275279277767225,737705.6875
call_73.wav,rumble,rumble_conservative,52.4278312442754,1,1,2.357494838941754,93.83819155264723,28.96049098580744,1,96.36268623483065,91.96008867842558,10.786576394131032,0.983075737953186,96.36268623483065,10.0,150.0,10.947487413962271,275671.75
call_58.wav,rumble,rumble_conservative,52.769810330305745,1,1,10.816475193817032,87.44715447154472,28.185554903112152,1,98.34083739705075,91.7730861448421,10.774969523081916,0.9777809381484985,98.34083739705075,10.0,150.0,10.84763050211178,53934.24609375
call_83.wav,rumble,rumble_balanced,51.58653443318995,1,1,4.075192539788663,91.60650406504065,28.705636743215027,1,92.88269845231787,92.19040499458268,10.753063115881268,0.9794043898582458,92.88269845231787,10.0,150.0,11.07371487438061,469717.625
call_135.wav,rumble,rumble_conservative,52.98828799505988,1,1,19.072692141617043,88.82731707317073,28.82205513784461,1,100.10050450195038,91.28042583987653,10.599409905995142,0.9796821475028992,100.10050450195038,10.0,150.0,10.595047242904151,132545.984375
call_163.wav,rumble,rumble_preserve,40.57613270366938,1,1,49.91564905971798,83.85226480836236,48.76957494407159,1,47.90860580293515,95.49591334304121,10.268067949705836,0.9262979626655579,47.90860580293515,10.0,150.0,13.46393262411376,339079.5625
call_182.wav,rumble,rumble_preserve,52.285868211109474,1,1,45.76954690324519,81.65066876475217,30.2260604521209,1,100.00087768000041,90.55204322617276,10.246659140677194,0.9583524465560913,100.00087768000041,10.0,150.0,10.246621023686359,421481.25
call_1.wav,rumble,rumble_preserve,41.2071130228848,1,1,33.73887523523303,82.70509977827051,124.32237079869896,1,48.32485495500686,95.38117858218106,10.196393881834194,0.9699465036392212,48.32485495500686,10.0,150.0,13.354688289972556,3466130.25
call_37.wav,rumble,rumble_conservative,51.94548445839139,0,1,12.29746057067339,79.45500420521446,33.70165745856354,1,97.62308128451042,90.61084945304563,10.169262085516017,0.9767650365829468,97.62308128451042,10.0,150.0,,156561.375
call_25.wav,rumble,rumble_conservative,52.39624847206595,0,1,10.519924652942104,79.64878048780488,33.94255874673629,1,100.0072435392859,90.22263011683857,10.098094120626648,0.9776896834373474,100.0072435392859,10.0,150.0,,5215.615234375
call_86.wav,rumble,rumble_balanced,50.970475145609036,1,1,3.331776294639144,94.46550522648084,29.205342992981663,1,95.0782699840682,90.34614762190628,9.93380617316387,0.9646859765052795,95.0782699840682,10.0,150.0,10.15299346481618,116004.375
call_106.wav,rumble,rumble_preserve,44.90055257601306,1,1,20.643861244161243,87.6860310421286,40.148063781321184,1,69.13099664331486,92.72014867971954,9.77550308426736,0.9433874487876892,69.13099664331486,10.0,150.0,11.378774903903604,15212.2392578125
call_10.wav,rumble,rumble_conservative,51.20148308874998,1,1,15.361492574703394,87.47642276422765,56.919060052219315,1,96.82694079279729,89.55959891715561,9.67279027688816,0.9745987057685852,96.82694079279729,10.0,150.0,9.812828169735814,154401.296875
call_41.wav,rumble,rumble_conservative,52.01148259962234,1,1,3.2168121703956443,89.76161988034976,35.19236504622726,1,100.07560456777374,89.11050021794765,9.633202918590037,0.9855161905288696,100.07560456777374,10.0,150.0,9.629920694530325,154403.8125
call_125.wav,rumble,rumble_preserve,51.96743084823234,1,1,9.270695850584653,90.19268292682926,32.498042286609234,1,100.00387155994778,89.04242623590879,9.603024107304254,0.985846996307373,100.00387155994778,10.0,150.0,9.602855970846818,1468471.0
call_3.wav,rumble,rumble_preserve,48.71316917434195,1,1,9.244507429940164,85.91452991452991,23.895824942945364,1,87.01178196533765,89.99962841867537,9.395619256464245,0.9696409106254578,87.01178196533765,10.0,150.0,9.999838627279267,10914359.0
call_128.wav,rumble,rumble_preserve,50.95240474092704,1,1,15.228921714820832,87.91219512195121,27.4079874706343,1,97.25615619474712,88.75247153843638,9.368600003636276,0.9740965366363525,97.25615619474712,10.0,150.0,9.489428991906783,244549.828125
call_9.wav,rumble,rumble_conservative,51.09214294786567,1,1,2.4505475169172675,89.97004706889174,28.192371475953568,1,98.49552316802371,88.26104984810571,9.237872328915312,0.9753438234329224,98.49552316802371,10.0,150.0,9.303707415574575,290400.3125
call_49.wav,rumble,rumble_conservative,50.47473283657431,1,1,4.20955939326344,90.95669487307117,28.839922229423205,1,95.73105984315856,88.39262538942616,9.163188661659303,0.9796432852745056,95.73105984315856,10.0,150.0,9.35265999131087,27915.490234375
call_65.wav,rumble,rumble_preserve,43.918058143646874,1,1,18.59894274420928,90.29197596323789,27.497708524289646,1,67.29253409449892,91.70796413701066,9.093057114760718,0.9537374973297119,67.29253409449892,10.0,150.0,10.813388282539115,313562.4375
call_4.wav,rumble,rumble_preserve,51.2371568498997,1,1,2.2724884713799187,86.16445993031358,49.664429530201346,1,100.03869127614445,87.65696515891825,9.087460466875966,0.9739218354225159,100.03869127614445,10.0,150.0,9.085780451092049,1465916.75
call_105.wav,rumble,rumble_preserve,45.165987157768825,1,1,27.780810057548855,89.31932457786115,54.44471211756204,1,74.809731319748,90.6348126313108,9.024416242716878,0.932716965675354,74.809731319748,10.0,150.0,10.284835293005624,13998.0087890625
call_96.wav,rumble,rumble_preserve,51.13014796211266,1,1,1.562520806108958,90.30520181308009,24.363079493247945,1,100.09428887614749,87.34798955393974,8.98249756638414,0.9737848043441772,100.09428887614749,10.0,150.0,8.978404581834038,200585.359375
call_50.wav,rumble,rumble_preserve,51.0166140558339,1,1,0.7211938859984612,91.7763236168947,34.892638036809814,1,100.00735365356735,87.14352978161675,8.909101872078963,0.9728680849075317,100.00735365356735,10.0,150.0,8.908782518704271,14566.10546875
call_36.wav,rumble,rumble_conservative,51.13139652473493,1,1,2.7503241046827775,90.30171635049685,83.1130690161527,1,100.06022393101195,86.93645365497773,8.842003801442074,0.985620379447937,100.06022393101195,10.0,150.0,8.839389096610383,155409.09375
call_52.wav,rumble,rumble_preserve,51.102912254800586,1,1,0.7219605745672486,87.99186991869918,30.594405594405593,1,100.22812852225687,86.83465335479971,8.815573225884819,0.9831260442733765,100.22812852225687,10.0,150.0,8.805677013800935,48669.44140625
call_16.wav,rumble,rumble_conservative,50.1524230433394,1,1,9.011948308159113,92.52888318356868,13.62791658063184,1,96.16036386520364,87.3384172241627,8.805080994465406,0.9784660935401917,96.16036386520364,10.0,150.0,8.975120014397994,316340.40625
call_102.wav,rumble,rumble_preserve,50.74304549985524,1,1,2.3619564814568283,88.61173368490441,24.920802534318902,1,100.00713351429656,86.75447766741972,8.779618901307458,0.9636912941932678,100.00713351429656,10.0,150.0,8.779309107767354,20485.619140625
call_136.wav,rumble,rumble_preserve,50.49950895025244,1,1,20.35349814918209,89.30206378986867,46.66666666666666,1,100.00317795612226,86.71454545329745,8.766373835769922,0.9474181532859802,100.00317795612226,10.0,150.0,8.766235821082166,130308.765625
call_84.wav,rumble,rumble_preserve,50.06464951065959,1,1,2.6545471906609053,90.17930125247199,24.77573686458778,1,97.05515290549968,87.01723785969044,8.736514977629362,0.9639508128166199,97.05515290549968,10.0,150.0,8.866328996252017,75846.9296875
call_115.wav,rumble,rumble_aggressive,50.87379254060929,1,1,1.0021291050864134,94.89529440748953,25.485823510672184,1,100.05063584831213,86.51812784702673,8.70469648579352,0.978373646736145,100.05063584831213,10.0,150.0,8.702497955417968,344111.1875
call_109.wav,rumble,rumble_preserve,40.64224093673607,1,1,37.00729063296225,88.78915989159891,25.004371393600277,1,53.80194712740772,92.66180507545347,8.652087496082217,0.9605180621147156,53.80194712740772,10.0,150.0,11.344107562580655,35637.3046875
call_42.wav,rumble,rumble_conservative,50.78059683460075,0,1,10.505809193293613,76.70731707317073,33.59908883826879,1,100.00774710049096,86.13022431619353,8.579642066510647,0.9824315309524536,100.00774710049096,10.0,150.0,,151945.375
call_19.wav,rumble,rumble_preserve,44.84624066458037,1,1,14.656147015555188,90.33960511033682,26.696495152870988,1,73.32309264833458,89.81079146037695,8.571003235958443,0.9679803848266602,73.32309264833458,10.0,150.0,9.918595490871647,286769.96875
call_208.wav,rumble,rumble_preserve,36.8001532050404,1,1,56.12207621459364,90.04878048780488,3.5569105691056913,0,60.8048364589941,91.54626615312898,8.568895541339252,0.9423102140426636,60.8048364589941,10.0,150.0,10.72951429402056,737465.3125
call_61.wav,trumpet,trumpet_preserve,35.23120709351593,0,1,49.97109421774499,49.99593495934959,28.18791946308725,0,50.97784603649954,92.90800460311145,8.566130362584104,0.9809736013412476,48.741488399013136,80.0,450.0,,1427599.5
call_80.wav,rumble,rumble_balanced,50.22602604222241,1,1,1.7665243685227483,94.08957871396896,28.758542141230066,1,97.73965250514485,86.33199875369306,8.543657809154183,0.9804546236991882,97.73965250514485,10.0,150.0,8.6429499027244,644402.0
call_168.wav,rumble,rumble_preserve,32.721467454359555,1,1,60.05542918827631,84.35877261998426,2.031488065007618,0,40.62761104800241,94.27864530233015,8.513224131833685,0.9642159342765808,40.62761104800241,10.0,150.0,12.425011271398233,279057.46875
call_13.wav,rumble,rumble_preserve,50.6413122646876,1,1,8.199125396099005,91.78146341463415,31.954887218045112,1,100.01709547882886,85.80132446972952,8.478264036209449,0.9805167317390442,100.01709547882886,10.0,150.0,8.477521652452584,77357.6953125
call_72.wav,rumble,rumble_preserve,49.933327280909,1,1,2.9174082454186845,88.97136797454931,28.87921155168462,1,97.33401699251357,86.09165665377417,8.449892438682268,0.9733060598373413,97.33401699251357,10.0,150.0,8.567245967110454,1962529.125
call_5.wav,rumble,rumble_preserve,32.16043755967776,1,1,47.9795382356631,84.01262553802009,57.66396462785556,1,34.168176819987956,95.11722133356251,8.449547674843643,0.9834113121032715,34.168176819987956,10.0,150.0,13.113329615899953,199823.46875
call_33.wav,rumble,rumble_preserve,50.59673789778375,1,1,1.9343136602915423,90.3170731707317,28.892005610098177,1,100.09988942399599,85.48850914686493,8.387215653071252,0.9834290146827698,100.09988942399599,10.0,150.0,8.382879675738078,1026.7506103515625
call_127.wav,rumble,rumble_preserve,50.56921127864748,1,1,5.254448406935907,91.04559915164369,26.828271823505382,1,100.18683488262525,85.32516976999483,8.342375708384488,0.9837660789489746,100.18683488262525,10.0,150.0,8.334269143119268,513961.75
call_112.wav,rumble,rumble_preserve,47.05092795048817,1,1,9.953073815603053,90.27245687091016,25.552574421873004,1,85.0784427678252,87.32134773347042,8.267464414553562,0.969525158405304,85.0784427678252,10.0,150.0,8.969269092553397,85702.8203125
call_179.wav,rumble,rumble_preserve,45.108540204334034,1,1,50.52990856343638,84.97224558452481,90.65782200110559,1,77.69232860873646,88.41969794135596,8.26658250794027,0.9437755346298218,77.69232860873646,10.0,150.0,9.362801123968858,269530.5625
call_202.wav,rumble,rumble_conservative,50.352955282192724,0,1,18.687293057390907,84.94048780487805,39.808917197452224,1,100.0101410448138,84.99839126459446,8.239062055462371,0.9794090390205383,100.0101410448138,10.0,150.0,,213266.8125
call_88.wav,rumble,rumble_preserve,50.35457672144338,1,1,2.8768323767775272,89.35379556042751,30.563850342525907,1,100.10622556114477,84.86234035959203,8.20402350691565,0.9809064269065857,100.10622556114477,10.0,150.0,8.199412637938808,234963.296875
call_113.wav,rumble,rumble_preserve,40.00722664088897,1,1,29.370983075746548,87.59918699186991,51.06826472120897,1,52.95808386953382,91.90918659122212,8.159400775228532,0.9657628536224365,52.95808386953382,10.0,150.0,10.920078144587057,60413.99609375
call_114.wav,rumble,rumble_balanced,48.97459627714627,1,1,7.228430113812312,92.91756715035505,40.391921615676864,1,96.02472504586568,84.84611570141986,8.018591052496951,0.9597657918930054,96.02472504586568,10.0,150.0,8.194760329556653,41417.78515625
call_32.wav,rumble,rumble_conservative,49.961613519393104,0,1,1.5357522367068666,87.95916052183777,28.38186509399189,1,99.35874160173097,84.06627485506833,7.948887610800888,0.9850822687149048,99.35874160173097,10.0,150.0,,1129.510498046875
call_82.wav,rumble,rumble_preserve,48.514305101192626,1,1,4.5117444153650155,87.50888797023563,29.53020134228188,1,93.27810758725794,84.70155915335981,7.8513255501220485,0.9824095368385315,93.27810758725794,10.0,150.0,8.153528284114621,386089.90625
call_2.wav,rumble,rumble_preserve,43.73848679035132,0,1,18.23633643253062,76.86249558147755,23.836809534723812,1,71.90152434658715,88.09197898676709,7.808985053867298,0.9705348014831543,71.90152434658715,10.0,150.0,,7432898.0
call_77.wav,rumble,rumble_conservative,49.79504523968133,1,1,0.3713166389220257,93.27420546932743,28.98550724637681,1,100.04572050403084,82.70537341081507,7.6228732671239,0.9895641803741455,100.04572050403084,10.0,150.0,7.620888104641429,3442918.75
call_71.wav,rumble,rumble_preserve,44.40159149483258,1,1,14.30776712994385,87.50442477876106,29.900332225913623,1,75.47068677083925,86.83213147775267,7.582628204456931,0.9815804958343506,75.47068677083925,10.0,150.0,8.804845184279433,7161622.0
